2024-12-26,21.0,19:06:22.686977800,literal{minecrafter256},"[Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta='')]","Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],"(104.23359892860451, 73.0, 164.06465111007256)",20.0,20.0,20.0,"[-0.9040582751342264, -0.2638727641895001, -0.33622879037988346]","('south',)"
date,fps,time,plyrName,plyrInventory,plyrArmor,plyrOffhand,plyrStatus,plyrLocation,plyrHealth,plyrHunger,plyrSat,plyrView,plyrFacing
2024-12-26,21.0,19:06:22.712818500,literal{minecrafter256},"[Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta='')]","Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],"(104.23359892860451, 73.0, 164.06465111007256)",20.0,20.0,20.0,"[-0.9040582751342264, -0.2638727641895001, -0.33622879037988346]","('south',)"
date,fps,time,plyrName,plyrInventory,plyrArmor,plyrOffhand,plyrStatus,plyrLocation,plyrHealth,plyrHunger,plyrSat,plyrView,plyrFacing
2024-12-26,21.0,19:06:22.755713,literal{minecrafter256},"[Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta='')]","Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],"(104.23359892860451, 73.0, 164.06465111007256)",20.0,20.0,20.0,"[-0.9040582751342264, -0.2638727641895001, -0.33622879037988346]","('south',)"
date,fps,time,plyrName,plyrInventory,plyrArmor,plyrOffhand,plyrStatus,plyrLocation,plyrHealth,plyrHunger,plyrSat,plyrView,plyrFacing
2024-12-26,21.0,19:06:22.820643300,literal{minecrafter256},"[Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta='')]","Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],"(104.23359892860451, 73.0, 164.06465111007256)",20.0,20.0,20.0,"[-0.9034076917157882, -0.2663970562315884, -0.335986831557273]","('south',)"
date,fps,time,plyrName,plyrInventory,plyrArmor,plyrOffhand,plyrStatus,plyrLocation,plyrHealth,plyrHunger,plyrSat,plyrView,plyrFacing
2024-12-26,21.0,19:06:22.898804300,literal{minecrafter256},"[Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta='')]","Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],"(104.23359892860451, 73.0, 164.06465111007256)",20.0,20.0,20.0,"[-0.9034076917157882, -0.2663970562315884, -0.335986831557273]","('south',)"
date,fps,time,plyrName,plyrInventory,plyrArmor,plyrOffhand,plyrStatus,plyrLocation,plyrHealth,plyrHunger,plyrSat,plyrView,plyrFacing
2024-12-26,21.0,19:06:22.922752300,literal{minecrafter256},"[Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta='')]","Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],"(104.23359892860451, 73.0, 164.06465111007256)",20.0,20.0,20.0,"[-0.9034076917157882, -0.2663970562315884, -0.335986831557273]","('south',)"
date,fps,time,plyrName,plyrInventory,plyrArmor,plyrOffhand,plyrStatus,plyrLocation,plyrHealth,plyrHunger,plyrSat,plyrView,plyrFacing
2024-12-26,21.0,19:06:22.970994800,literal{minecrafter256},"[Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta=''), Item(name=' None', count=0, meta='')]","Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],"(104.23359892860451, 73.0, 164.06465111007256)",20.0,20.0,20.0,"[-0.9034076917157882, -0.2663970562315884, -0.335986831557273]","('south',)"
date,fps,time,plyrName,plyrInventory,plyrArmor,plyrOffhand,plyrStatus,plyrLocation,plyrHealth,plyrHunger,plyrSat,plyrView,plyrFacing
